Id,SalePrice
2734,141640.3106864919
2735,131647.02488309267
2736,131373.65778372576
2737,124422.7583484385
2738,136435.45593575772
2739,166243.15428969785
2740,134430.294709256
2741,151417.48349043087
2742,143303.73826735787
2743,143933.27142148468
2744,147599.26766570707
2745,142180.1702623024
2746,138310.7627646543
2747,135708.1092145126
2748,116409.79326120703
2749,128121.48973355786
2750,141721.71347106685
2751,136643.51945332217
2752,185293.1825706725
2753,146121.45206262343
2754,250957.8552235558
2755,131653.91959039457
2756,93740.64461576547
2757,78963.97094943638
2758,97327.38661426032
2759,156020.02608682116
2760,128133.02620848797
2761,140393.80634784343
2762,140922.16529851835
2763,191223.6679126143
2764,136038.2524954234
2765,277596.8848064111
2766,129884.51262186871
2767,90585.58985266834
2768,136295.23395242545
2769,134413.645720189
2770,147928.802857362
2771,119689.66332239498
2772,119210.61038252551
2773,143717.85746228456
2774,134061.57752536013
2775,116918.08625853645
2776,143231.37492505088
2777,141704.32211302902
2778,112853.25452229023
2779,121060.65160395112
2780,111028.90875898542
2781,97829.07935531452
2782,96374.53889287384
2783,91183.92734955277
2784,124720.78362197037
2785,127005.02024710464
2786,71453.17237129279
2787,123762.53953817334
2788,74026.63924995289
2789,208564.4616890726
2790,96970.45966226289
2791,112636.03125447001
2792,68942.02257834718
2793,163649.69914350004
2794,90168.66140217538
2795,111264.79746513297
2796,102168.04107687497
2797,207819.73801855513
2798,101321.08129739057
2799,120223.5897291229
2800,64322.753427817435
2801,110236.97437139403
2802,133514.05104052904
2803,149214.76480557793
2804,127639.81032401597
2805,102623.74383507493
2806,82826.73935319016
2807,154403.40568179198
2808,142457.22554582998
2809,134828.25438537166
2810,131386.29834640888
2811,150715.4977317497
2812,151207.10071374316
2813,151497.39953847567
2814,143958.08341746626
2815,111718.99464306614
2816,249445.76604190908
2817,139769.1563218818
2818,125177.3332829047
2819,150738.7239714858
2820,139297.02213153496
2821,101162.20435761225
2822,186297.26602611618
2823,306030.9654341997
2824,176271.6867426242
2825,141753.1456537483
2826,130272.53926927458
2827,142584.87091445396
2828,207597.76667990975
2829,198391.47286038223
2830,233086.2593730023
2831,177275.62146599827
2832,232687.16769667153
2833,289777.2656239541
2834,213251.07032170545
2835,221196.25473235868
2836,183851.0980912603
2837,167640.85126980944
2838,155241.35215251494
2839,173783.50171674826
2840,202039.5603754375
2841,197079.93870904224
2842,225719.35701489617
2843,142572.869458884
2844,160471.09868627237
2845,123562.16223703384
2846,200656.4019332257
2847,196949.6597702627
2848,215511.16796291055
2849,204793.46975221965
2850,288230.2215909002
2851,233334.42214684747
2852,230512.35462680578
2853,231955.47270368872
2854,143330.2459145597
2855,205499.05710625526
2856,202865.55206201048
2857,183851.0980912603
2858,209444.58016638973
2859,127141.3885170444
2860,138266.5721488051
2861,128662.94300512112
2862,191707.6921403013
2863,129671.47367118612
2864,245185.1383289654
2865,148140.983973422
2866,148260.1742914622
2867,97773.41495226198
2868,97115.18795719938
2869,100855.5195350329
2870,141454.0769914611
2871,86302.01036239207
2872,57003.35979452132
2873,103156.42923871057
2874,150854.8893170034
2875,119301.44778510628
2876,153426.86822771022
2877,132315.79241168022
2878,169766.50181662984
2879,138044.8616857256
2880,104082.28802313947
2881,158789.73339158206
2882,171650.96063445404
2883,197719.69565126605
2884,183067.80063642128
2885,186752.1327642052
2886,228943.4368791198
2887,101624.60697720948
2888,134841.49087854286
2889,51277.96195524804
2890,75426.82947731944
2891,139723.79016665948
2892,58176.53214099842
2893,107419.02938077698
2894,58220.34471778389
2895,310643.8489956525
2896,281977.2803685783
2897,204593.60291596403
2898,144686.43448128705
2899,213849.69590011842
2900,159440.4616875122
2901,199460.6106301359
2902,180011.2081513703
2903,340099.1068782558
2904,365137.0527655917
2905,100417.73367492814
2906,214417.21842911374
2907,111758.96673941254
2908,132930.59829065186
2909,140276.85237233125
2910,83121.530850604
2911,85659.10255610263
2912,142104.29383885366
2913,90285.14608562065
2914,81953.50541961905
2915,89716.729834196
2916,88307.42340003664
2917,159684.6418813382
2918,121498.750150761
2919,226679.2193317397
